token,title,publish_date,city,district,url,description,mileage,year_raw,color,brand_model,third_party_insurance,Gearbox_type,Gearbox_condition,fuel_type,asking_price_raw,engine_condition,chassis_condition,body_condition,vehicle_type,asking_price,mileage_km,year_jalali,year_gregorian,price_corrected,price_original_raw,price_flag_extreme_high,mileage_flag_high,brand,is_pickup,brand_matched,insurance_months_left,brand_freq,district_freq,city_freq,fuel_type_freq,Gearbox_type_freq,Gearbox_condition_freq,engine_condition_freq,chassis_condition_freq,body_condition_freq
gapCWFWw,پژو ۲۰۶ اس دی SD V8 بی رنگ واقعی,2026-09-15 18:42:00,تبریز,,https://divar.ir/v/gapCWFWw,"فروش پژو ۲۰۶ اس دی سفید رنگ  بی رنگ واقعی  موتور سرحال گیربکس بدون ایراد 
فروشنده واقعی 
فروش فوری بخاطر خرید خودروی مدل بالا
معامله فقط با مصرف کننده و دست به نقد 
معاوضه با خودرو یا زمین یا باغ ن د ا ر ی م",۲۴۵۰۰۰,۱۳۹۵ - ۲۰۱۶,سفید,پژو 206 SD V8,۶ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۳۱۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1310000000.0,245000.0,1395.0,2016.0,False,,False,False,پژو,False,False,6.0,0.2816728167281673,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gap-l7Xa,206تیپ۲مدل۹۸,2026-09-15 18:41:00,تبریز,,https://divar.ir/v/gap-l7Xa,"باسلام
خودروی ۲۰۶تیپ۲بدون رنگ کامل بدون ایراد فنی به شرط کارشناس شما
تسمه تایم و واتر پمپ امروز عوض کردم
جلو بندی نو گیربکس و موتور به شرط
بیمه ۱۰روزه کردم
لطفا دلال زنگ نزنه خودم مصرف کنندم مصرف کننده زنگ بزنه",۱۴۰۰۰۰,۱۳۹۸ - ۲۰۱۹,سفید,پژو 206 تیپ ۲,۱۲ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۲۸۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1280000000.0,140000.0,1398.0,2019.0,False,,False,False,پژو,False,False,12.0,0.2816728167281673,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gahSmYT0,سمند دوگانه بیرون cng مخزن بزرگ,2026-09-09 17:21:00,تبریز,,https://divar.ir/v/gahSmYT0,"سمند X7 مدل آخر ۸۲
تمام رنگ
دوگانه بیرون مخزن بزرگ cng
اینه برقی 
تسمه تایم دینام دوتاشم تازه تعویض شده
موتور تازه تعمییر
صفحه کلاج تازه تعویض شده
پمپ هیدرولیک تازه تعویض شده شده
کمک فنر عقب تازه تعویض شده
ایکسل عقب تازه تعمییر شده

ماشین شهرستان هست",۴۸۴۶۱۲,۱۳۸۲ - ۲۰۰۳,طوسی,سمند X7 بنزینی,۷ ماه,دنده‌ای,سالم و پلمپ,دوگانه‌سوز دستی,"‏۳۹۸,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,تمام‌رنگ,,398000000.0,484612.0,1382.0,2003.0,False,,False,False,سمند,False,False,7.0,0.06519065190651907,,0.13960639606396064,0.03013530135301353,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.01783517835178352
gap-F4a1,پژو روا مدل ۸۶,2026-09-15 18:40:00,تبریز,,https://divar.ir/v/gap-F4a1,"ماشین از لحاظ فنی تمیزیه 
مخزنش تا ۲۰۳۹ تمدید شده 
تخفیف پای معامله",۴۰۰۰۰,۱۳۸۶ - ۲۰۰۷,زرد,پژو آر دی (RD) دوگانه سوز CNG,۸ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۲۸۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,صافکاری بی‌رنگ,,280000000.0,40000.0,1386.0,2007.0,False,,False,False,پژو,False,False,8.0,0.2816728167281673,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.00984009840098401
gamOuH_j,کوئیک s مدل 1404 کم کارکرد,2026-09-13 21:23:00,تبریز,,https://divar.ir/v/gamOuH_j,"سند تک برگ 
تحویل تیر 1404
بدون رنگ و فنی سالم
سرویس ها به موقع و در نمایندگی  انجام شده است.
کارمندی و کم کارکرد",۲۲۰۰۰,۱۴۰۴ - ۲۰۲۵,سفید,کوییک دنده ای S,۱۰ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۳۳۵,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,1335000000.0,22000.0,1404.0,2025.0,False,,False,False,کوییک,False,False,10.0,0.041820418204182044,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gap-ljEN,شاهین gمدل ۱۴۰۰درحد,2026-09-15 18:39:00,تبریز,,https://divar.ir/v/gap-ljEN,باسلام خودرو فوق فنی درحدلاستیک ها ۸۰درصدخودرو خانگی کارکرد هشتاد هزار جلو بندی نوسانروف دار کروز کنترول کیلس استارت سنسور تنضیم باددو‌درب طرف شاگرد استوک رنگ مخصوص خاص پسندها,۸۰۰۰۰,۱۴۰۰ - ۲۰۲۱,سفید,شاهین G,۴ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۶۶۸,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,رنگ‌شدگی در ۲ ناحیه,,1668000000.0,80000.0,1400.0,2021.0,False,,False,False,شاهین,False,False,4.0,0.01783517835178352,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.05289052890528905
gap-lRFw,mvm530 بیرنگ سالم,2026-09-15 18:38:00,تبریز,,https://divar.ir/v/gap-lRFw,"با سلام خودرو فوق کاملا بیرنگ جلو عقب سالم 
فنی کاملا سالم بشرط لاستیک ها نو بیمه 6ماه 
سانروف سالم 
پاور ویندوز سالم",۲۹۵۰۰۰,۱۳۹۲ - ۲۰۱۳,مشکی,ام وی ام 530,۶ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۸۶۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,860000000.0,295000.0,1392.0,2013.0,False,,False,False,ام,False,False,6.0,0.03874538745387454,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gap-FKrB,نیسان تک اکستند ۱۴۰۵ صفر خشک,2026-09-15 18:37:00,تبریز,,https://divar.ir/v/gap-FKrB,"نیسان تک اکستند صفر خشک برج ۶ 
قیمت دومیلیارد بیست میلیون",۰,۱۴۰۵ - ۲۰۲۶,خاکستری,زامیاد اکستند EX بنزینی,۱۲ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۲,۰۲۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,2020000000.0,0.0,1405.0,2026.0,False,,False,False,زامیاد,False,False,12.0,0.012300123001230012,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gap61-vj,دفتر معاملات حواله خودرو,2026-09-15 18:37:00,تبریز,,https://divar.ir/v/gap61-vj,تماس بگیرید,۱۲۰۰۰۰,۱۳۷۷ - ۱۹۹۸,اطلسی,پراید 131 SE,,,,بنزین,"‏۲۱۵,۰۰۰,۰۰۰ تومان",تعیین‌نشده,تعیین‌نشده,سالم و بی‌خط و خش,,215000000.0,120000.0,1377.0,1998.0,False,,False,False,پراید,False,False,,0.13899138991389914,,0.13960639606396064,0.8714637146371463,,,0.05289052890528905,0.06545209176788123,0.602091020910209
gap-1BNp,پراید تک برگ سند,2026-09-15 18:36:00,تبریز,,https://divar.ir/v/gap-1BNp,پراید مدل ۸۷بیدون رنگ تک برگ سند کارکرد ۱۰۰,۱۰۰۰۰۰,۱۳۸۷ - ۲۰۰۸,طوسی,پراید صندوق دار بنزینی,۴ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۶۵۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,650000000.0,100000.0,1387.0,2008.0,False,,False,False,پراید,False,False,4.0,0.13899138991389914,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gap6VkmR,هایما s7پلاس مدل1400بدون نقطه,2026-09-15 18:36:00,تبریز,,https://divar.ir/v/gap6VkmR,بدون رنگ بدون توضیحات در حد صفر. کم کار,۸۲۰۰۰,۱۴۰۰ - ۲۰۲۱,سفید,هایما S7 پلاس 1.8 لیتر توربو,۴ ماه,اتوماتیک,سالم و پلمپ,بنزین,"‏۴,۲۵۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,4250000000.0,82000.0,1400.0,2021.0,False,,False,False,هایما,False,False,4.0,0.008610086100861008,,0.13960639606396064,0.8714637146371463,0.28626198083067095,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gap6VHAy,پژو اردی مدل ۱۳۸۳,2026-09-15 18:36:00,تبریز,,https://divar.ir/v/gap6VHAy,با سلام اردی مدل ۸۳ شاسی جلو عقب سالم  فنی سالم موتور تازه تعمیر شده بدون افتاب سوختگی دور رنگ لاستیک های جلو نو عقب ۶۰ درصد تودوزی سالم دوگانه بیرون,۲۶۰۰۰۰,۱۳۸۳ - ۲۰۰۴,یشمی,پژو آر دی (RD) دوگانه سوز CNG,۴ ماه,دنده‌ای,,دوگانه‌سوز دستی,"‏۲۶۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,دوررنگ,,260000000.0,260000.0,1383.0,2004.0,False,,False,False,پژو,False,False,4.0,0.2816728167281673,,0.13960639606396064,0.03013530135301353,0.708626198083067,,0.9317343173431735,0.9197031039136302,0.0984009840098401
ganuPEb0,405دوگانه کارخانه خاص,2026-09-14 17:18:00,تبریز,,https://divar.ir/v/ganuPEb0,"جلوبندی کامل تعمیر شده نو طبق فاکتور مخزن ۶/۷سال تاریخ داره ۹ماه بیمه ۵حلقه لاستیک نو رینگ اسپورت کارکرد بدون انگولک پرشتاب و وحشی تسمه تایم و لوازم مصرفی به تازگی بازدید شده است 
صندلی ها طرح خلبانی داخل کابین تو کرم  روکش صندلی هم تمیز شده و موجود در صندوق عقب خودرو 
۳/۵تیکه رنگ  تنه شاسی ها سالم 
از جلو و عقب جزئی ترافیکی داشته که درست شده
تخفیف جزئی فقط پای معامله نه پشت تلفن برای مشخصات بیشتر تماش بگیرید
خیابان طالقانی کوی معراج روبه روی هنرستان اتوگالری محمدی(اتوبابک)
امروز حساب کنی ۷۰میلیون فقط پول رینگ و لاستیکشه",۲۳۵۰۰۰,۱۳۹۳ - ۲۰۱۴,نقره ای,پژو 405 GLX - دوگانه سوز CNG,۹ ماه,دنده‌ای,,دوگانه‌سوز شرکتی,"‏۹۲۸,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,خط و خش جزیی,,928000000.0,235000.0,1393.0,2014.0,False,,False,False,پژو,False,False,9.0,0.2816728167281673,,0.13960639606396064,0.07933579335793357,0.708626198083067,,0.9317343173431735,0.9197031039136302,0.0940959409594096
gap6lhK2,اس دی ۹۳ وی۸,2026-09-15 18:35:00,تبریز,,https://divar.ir/v/gap6lhK2,سلام ماشین سالم وسلامت هستش داخل کابین کاملا سالم وبدون صدا هستش موتور تازه تعمیر تایم پاره کرده بود تعمیر کردیم ماشین ۳لکه رنگ داره جلو وعقب فشار ترافیکی جزیی داره فردا روز اومدی گلگیر سمت شاگرد کامل رنگ.گلگیر های سمت شاگرد کف دست رنگ دارن کامل رنگ نیستش نگی اینارو نگفتی لاستیک ها۸۰درصد بیمه۳ماه داره روکش درجه یک داره ماشین عجبشیر هستش قیمت مناسب زدم بفروشم توضیح بیشتری خاستین تماس درخدمتم,۳۵۰۰۰۰,۱۳۹۳ - ۲۰۱۴,سفید,پژو 206 SD V8,۳ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۱,۰۷۵,۰۰۰,۰۰۰ تومان",سالم,ضربه‌خورده,رنگ‌شدگی در ۱ ناحیه,,1075000000.0,350000.0,1393.0,2014.0,False,,False,False,پژو,False,False,3.0,0.2816728167281673,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.01417004048582996,0.07503075030750307
gap6VYLU,ساینا مدل ۹۸ بدون رنگ,2026-09-15 18:35:00,تبریز,,https://divar.ir/v/gap6VYLU,"خودرو بدون رنگ بدون ضربه
فنی بشرط رخ عالی اتاق بیصدا
فروش بعلت نیاز مالی چک
سند بنام آماده انتقال و تعویض پلاک
لطفا خریدار واقعی تماس بگیرد",۱۶۰۰۰۰,۱۳۹۸ - ۲۰۱۹,سفید,ساینا دنده ای EX,۴ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۹۱۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,910000000.0,160000.0,1398.0,2019.0,False,,False,False,ساینا,False,False,4.0,0.014760147601476014,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gaSe_GA9,ال نود مدل ۹۴ایران خودرو,2026-08-29 18:43:00,تبریز,,https://divar.ir/v/gaSe_GA9,"دور رنگ از عقب  ضربه  داره
تا بهمن ماه بیمه داره",۳۲۲۰۰۰,۱۳۹۴ - ۲۰۱۵,سفید,رنو تندر 90 (L90 لوگان) E2,,دنده‌ای,,بنزین,"‏۱,۱۵۰,۰۰۰,۰۰۰ تومان",تعیین‌نشده,,دوررنگ,,1150000000.0,322000.0,1394.0,2015.0,False,,False,False,رنو,False,False,,0.024600246002460024,,0.13960639606396064,0.8714637146371463,0.708626198083067,,0.05289052890528905,,0.0984009840098401
gap21Dh1,خودروی,2026-09-15 18:33:00,تبریز,,https://divar.ir/v/gap21Dh1,ای دی وی 1دوره رنگ کاپوت عقب ستونهایی رنگ بدو آفتاب سوخته فنی درجه یک عقسلها سالم شاسیها سالیم,۳۰۲۰۰۰,۱۳۸۶ - ۲۰۰۷,عنابی,پژو 206 SD V1,۶ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۷۷۵,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,دوررنگ,,775000000.0,302000.0,1386.0,2007.0,False,,False,False,پژو,False,False,6.0,0.2816728167281673,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.0984009840098401
gap21ssH,پراید مدل ۹۲ se دوگانه,2026-09-15 18:33:00,تبریز,,https://divar.ir/v/gap21ssH,"موتور فنی سالم
دوگانه دستی بالن بزرگ
بیمه نو 
چند لکه رنگ
یکطرف شاسی جلو ترک مویی
مناسب مصرف کننده",۴۰۰۰۰۰,۱۳۹۲ - ۲۰۱۳,سفید,پراید 131 SE,۱۲ ماه,دنده‌ای,سالم و پلمپ,دوگانه‌سوز دستی,"‏۵۷۵,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,رنگ‌شدگی در ۱ ناحیه,,575000000.0,400000.0,1392.0,2013.0,False,,False,False,پراید,False,False,12.0,0.13899138991389914,,0.13960639606396064,0.03013530135301353,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.07503075030750307
gapyl6YP,پراید مدل 93دوگانه کارخانه,2026-09-15 18:32:00,تبریز,,https://divar.ir/v/gapyl6YP,"باسلام 
پراید دوگانه کارخانه موتور فنی بشرط
موتور بدون ذره ای بخار ودود
شاسی ها سالم پلمپ 
روکش صندلی نو
کف پایی نو 5بعدی
چراغ های جلو عقب نو
ماشین سالم بدون دردسر 
تخفیف جزئی پای معامله
بازدید:شهرستان هریس",۲۰۰۰۰۰,۱۳۹۳ - ۲۰۱۴,سفید,پراید 131 SE,۴ ماه,دنده‌ای,سالم و پلمپ,دوگانه‌سوز شرکتی,"‏۶۳۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,630000000.0,200000.0,1393.0,2014.0,False,,False,False,پراید,False,False,4.0,0.13899138991389914,,0.13960639606396064,0.07933579335793357,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
ganOqocE,خریدوفروش حواله,2026-09-14 11:05:00,تبریز,,https://divar.ir/v/ganOqocE,"خرید و فروش حواله خودرو

تماس بگیرید",۳۰۰۰۰۰,۱۳۶۶ - ۱۹۸۷,سفید,پراید هاچبک,۸ ماه,دنده‌ای,نیاز به تعمیر جزئی,بنزین,"‏۳۰۰,۰۰۰,۰۰۰ تومان",نیاز به تعمیر,,خط و خش جزیی,,300000000.0,300000.0,1366.0,1987.0,False,,False,False,پراید,False,False,8.0,0.13899138991389914,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.004884856943475227,0.008610086100861008,,0.0940959409594096
gap2VwGE,ماشین ۲۰۶ مدل ۸۳,2026-09-15 18:32:00,تبریز,,https://divar.ir/v/gap2VwGE,۲۰۶ مدل ۸۳ ۴سال هست که دست منه بیرون شهرنرفته خداییش بجزتعویض روغن خرج دیگه ای نداشته ازبیمه هم استفاده نکردم برامن دورنگ فروخته شده خیلی پرشتابه آفتاب سوختگی  وسقف کاپوت پشت داره خلاصه خیلی خوبه ازماشیتهای امروزی خیلی بهتره پول لازمم هست وگرنه نمیفروختم,۴۸۰۰۰۰,۱۳۸۳ - ۲۰۰۴,خاکستری,پژو 206 تیپ ۲,۲ ماه,دنده‌ای,سالم و پلمپ,بنزین,"‏۵۳۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,دوررنگ,,530000000.0,480000.0,1383.0,2004.0,False,,False,False,پژو,False,False,2.0,0.2816728167281673,,0.13960639606396064,0.8714637146371463,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.0984009840098401
gap21COy,ریسپکت۲مدل۱۴۰۳بیرنگ بدون خط و لیسه,2026-09-15 18:31:00,تبریز,,https://divar.ir/v/gap21COy,"باسلام.فروش فوری
ریسپکت۲مدل۱۴۰۳یک برگ سندبدون رنگ بدون خط بدون لیسه بدون پی دی آر بدنه سرامیک۷ساله گارانتی فعال لاستیک ها کوموهو فنی صفر",۸۶۰۰۰,۲۰۲۴,سفید,ریسپکت پرایم تیپ 2,۱ ماه,اتوماتیک,سالم و پلمپ,بنزین,"‏۳,۷۰۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,سالم و بی‌خط و خش,,3700000000.0,86000.0,1403.0,2024.0,False,,False,False,ریسپکت,False,False,1.0,0.003075030750307503,,0.13960639606396064,0.8714637146371463,0.28626198083067095,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.602091020910209
gap2ldBX,پیکان وانت 88 دوگانه کارخانه,2026-09-15 18:31:00,تبریز,,https://divar.ir/v/gap2ldBX,"پیکان وانت 1388 دوگانه کارخانه
موتور تازه تعمیر،گیربکس نو،تازه انداختم روش.
رویت تمیز،شاسی سالم،کله قندی جوش دارد.
معاوضه فقط با پراید
بازدید سردرود.",۳۴۵۰۰۰,۱۳۸۸ - ۲۰۰۹,سفید,پیکان وانت CNG,۶ ماه,دنده‌ای,سالم و پلمپ,دوگانه‌سوز شرکتی,"‏۴۸۰,۰۰۰,۰۰۰ تومان",سالم,سالم و پلمپ,خط و خش جزیی,,480000000.0,345000.0,1388.0,2009.0,False,,False,False,پیکان,False,False,6.0,0.016605166051660517,,0.13960639606396064,0.07933579335793357,0.708626198083067,0.9797627355198884,0.9317343173431735,0.9197031039136302,0.0940959409594096
